subject_id,recording_number,epoch_index_original,drug,bp_delta_AF3,bp_delta_F7,bp_delta_F8,bp_delta_Fp1,bp_delta_Fp2,bp_delta_Fpz,bp_delta_O1,bp_delta_O2,bp_delta_P7,bp_delta_P8,bp_delta_T7,bp_delta_T8,bp_theta_AF3,bp_theta_F7,bp_theta_F8,bp_theta_Fp1,bp_theta_Fp2,bp_theta_Fpz,bp_theta_O1,bp_theta_O2,bp_theta_P7,bp_theta_P8,bp_theta_T7,bp_theta_T8,bp_alpha_AF3,bp_alpha_F7,bp_alpha_F8,bp_alpha_Fp1,bp_alpha_Fp2,bp_alpha_Fpz,bp_alpha_O1,bp_alpha_O2,bp_alpha_P7,bp_alpha_P8,bp_alpha_T7,bp_alpha_T8,bp_beta_AF3,bp_beta_F7,bp_beta_F8,bp_beta_Fp1,bp_beta_Fp2,bp_beta_Fpz,bp_beta_O1,bp_beta_O2,bp_beta_P7,bp_beta_P8,bp_beta_T7,bp_beta_T8
282,3,12,awake,-26.44388934828877,-26.453818600499815,-25.90519949556511,-26.23138190819021,-26.074708325022026,-25.997492084565582,-26.11489939847687,-25.85865766624811,-26.679312368388096,-25.93928186235757,-27.267902905094452,-26.821758342681196,-26.40707402380519,-26.282310253666587,-26.59155788251834,-26.14564137235037,-26.10906682712609,-26.093754643605916,-25.646791169848306,-25.629916560495626,-25.34713854849313,-25.15551039959221,-26.471653015265726,-27.75977855242093,-25.40284902035191,-25.505908237436735,-25.650786418633675,-25.29864897511757,-25.31789262823052,-25.28331337898241,-24.104222401474157,-23.980774121453685,-25.354916859628535,-24.692271675112586,-26.322883998378764,-27.548830849078747,-28.469952623870917,-28.67229303573353,-28.58976790252956,-28.05640232465328,-28.27316370757585,-28.507815490925484,-27.75713098556585,-27.734846771893675,-28.436646513009162,-28.06092731436759,-28.646408454179163,-29.196279823335242
282,3,13,awake,-26.14931844424131,-26.135729892832902,-25.96297221041861,-25.66338347468196,-25.71916271742669,-25.25842508396633,-25.976802792561834,-25.962347089924613,-26.716955503610535,-25.78065255213799,-27.218275853810155,-26.97225161747713,-26.46258236692974,-26.284143999180163,-26.76215821123758,-26.277049943617182,-26.46437530433838,-26.35978882730518,-25.899260645601448,-26.10363757653985,-25.657495072368853,-25.747404729177397,-26.341191296942227,-27.723963869306754,-25.15094829133194,-25.30723167182773,-25.57410973917161,-25.122114803370987,-25.189778469912454,-25.07334954805187,-24.127035424959036,-24.296533051668348,-25.607445048619063,-25.33189335553584,-26.061690987846514,-27.70409292186553,-28.662299270568653,-28.712765220772372,-29.02121337271405,-28.029463923235127,-28.737593546764824,-28.732892909154593,-27.764219703009683,-28.34395295381296,-28.1756800222703,-28.383910186756864,-28.654886634595485,-29.234902276365837
282,7,0,ketamine,-26.891278253938374,-26.697038356686974,-26.131559579787353,-26.629199208223472,-26.57316516316015,-26.47211493593505,-26.92019333035785,-26.7225035326849,-27.539141546595605,-27.079418239467646,-27.46758248104543,-26.71109462132315,-27.881605426491408,-27.553743603374514,-27.563602633768387,-27.827989613787057,-28.05703022630226,-27.776692806840693,-27.63033396005848,-27.515504044426727,-28.142901415064685,-28.179013414106713,-27.95257259164907,-27.866957985288398,-28.32913035904149,-28.3219417743853,-27.5478198847885,-27.833532436697393,-27.609982013436774,-27.565733784395757,-26.808549050370505,-26.497028261452574,-27.466290306455384,-27.203415759438556,-28.024595101694484,-27.74041601295057,-29.114174114498564,-29.429105637262804,-29.021318966618594,-28.433524370268447,-28.41545842506158,-28.731805484614473,-29.580969382062083,-29.522064381102034,-29.698027264201194,-29.529798031049125,-29.020828644597582,-27.943437440883702
282,7,1,ketamine,-27.4552259783921,-26.767391541201796,-26.420260272568555,-26.44110175461511,-26.643795375007265,-26.66513980114682,-27.330903913915115,-27.20558893754494,-27.929885410273446,-27.486910754354803,-27.710012931793546,-27.37121285651044,-27.730977381171908,-27.647612971128204,-27.512113285793138,-27.89678680847512,-27.743602054273694,-27.6136795985747,-27.520890969136776,-27.55647030225037,-28.078236640370562,-27.67105615119388,-27.953112478927878,-28.09388452292398,-28.248413663851522,-28.479839654598816,-28.089841672238954,-27.875214311428042,-28.395369774822985,-28.298573576806007,-27.210092318806026,-26.850810967062028,-28.052686278706002,-27.30153110446118,-28.55989217909271,-27.51633518990965,-29.101055248231003,-29.680684517484288,-29.709278449327705,-28.752939341670487,-28.87118658702313,-29.584117389900502,-29.746060675511035,-29.442440753719737,-29.782100545960127,-29.58987385929486,-29.271217638534228,-28.685302956548828
282,7,2,ketamine,-27.591216130506588,-27.237688487395616,-26.410193585466224,-27.01689081847821,-26.521557648091527,-26.295829012319242,-27.008175427287373,-27.04935711344273,-27.506581646058372,-27.73164608439725,-27.53846407739212,-27.063917522387754,-27.56019659800053,-27.16788871219281,-27.637279295457134,-27.61405697027691,-27.602421930175815,-27.198907206512956,-27.413419907192083,-27.078069507453833,-28.014671882735975,-27.814610363100773,-27.696440163165775,-28.272880931761357,-28.41084337434522,-28.595292471413668,-27.9798332736197,-27.87154736127569,-27.959228013901694,-28.140740024968515,-27.55840531914093,-27.32260632050606,-28.32896757215172,-27.818642616631795,-28.56768785712983,-28.04517198653939,-29.13515937578384,-29.527121897095178,-29.739250652952823,-28.577989846348775,-28.840472788864723,-29.415710303060923,-29.813707016065123,-29.48693924538676,-29.945352163149003,-29.81562031200262,-29.619650559089074,-28.906276193521464
282,7,3,ketamine,-27.532893793966014,-26.89474248875125,-26.780671838182762,-26.81909321685821,-26.620265511547856,-26.57242921519953,-27.600220276275945,-26.906521986879014,-28.61761062021174,-26.760381575833858,-28.01380070981077,-27.0943195600311,-27.74083366594959,-27.518203027076765,-28.06496160708689,-27.675326940267517,-27.888369397055445,-27.733127494576337,-27.56807633091688,-27.277773189905083,-27.604707175788455,-27.30950574201155,-27.66815253520058,-28.17204177172113,-28.198573493806492,-28.270583563129232,-28.26344450496311,-28.095586976841446,-28.206457539697965,-28.268064193654258,-27.580287378381076,-26.881056111181216,-28.091400914885906,-27.303575060464702,-28.496593996939215,-27.94710840352181,-29.268450738896654,-29.611963366382213,-29.592541236649534,-28.636699507670947,-28.802204134732726,-29.467002269218263,-29.520884128843907,-29.585929405959796,-29.676601392440087,-29.79610947797476,-29.47303991669808,-29.043465504162132
282,7,4,ketamine,-27.25928829599325,-26.932212783975434,-26.62587393652837,-26.87346076211832,-26.714257951739324,-26.57482502549387,-26.819797858074097,-26.822832056343834,-27.4000290816276,-26.977559291439263,-27.815733991681693,-27.514097094852417,-28.20962664880935,-27.787209787132333,-27.88430683383766,-27.882493863577935,-28.223546303811215,-28.243113396117124,-27.58397115937206,-27.62996367037617,-27.757741494177974,-27.740669515005408,-27.90505180209579,-27.999352633773082,-27.886696961380167,-27.963473860097594,-27.73362390997762,-27.959473535352913,-27.75514019521965,-27.833388646023966,-26.917040656338116,-26.402756010255565,-27.998864568690767,-27.332893052026392,-28.494111959041735,-28.132799911481598,-29.05840029817845,-29.295780059702455,-29.85461556863458,-28.60436031872869,-29.04217531170278,-29.559776555882358,-29.423350024718466,-29.19352916081572,-29.728091541594004,-29.69975114143361,-29.575112003950572,-29.100533844534684
282,7,5,ketamine,-27.17609408077372,-26.61463690273663,-26.631327185372484,-26.87193124322552,-26.587668787508456,-26.406105615457726,-26.585073223556908,-26.230046013608558,-27.36982503611147,-26.714452174724034,-27.319959333650562,-26.98813503836974,-27.78594307988653,-27.302070361476293,-27.663605585895592,-27.576147067198082,-28.004073232737568,-27.762686652786517,-27.46743880954542,-26.923484818016888,-27.72240013498972,-27.70663499753505,-27.624008747428146,-27.770111745783304,-27.187809475584793,-27.11232492859313,-27.34227130358334,-27.171016939055257,-27.250530193023128,-27.185707811430706,-26.340461063347668,-25.41174011909223,-27.502906531301644,-26.27240384523093,-27.396782215973005,-28.038909650723543,-29.16863381140268,-29.542809492200245,-29.40479103439351,-28.829483422226417,-28.77805155507548,-29.55568073620445,-29.45496796912835,-29.043489483877824,-29.604329449200147,-29.441599623167193,-29.673942700066533,-29.05185141016348
282,7,6,ketamine,-27.02458215929818,-26.171899805253652,-26.472181780607542,-26.551240132547026,-26.742942487841407,-26.60792195882854,-26.387008960556855,-25.777304198000056,-27.131143315273423,-26.398511760464036,-26.773860567119645,-27.486524275294066,-27.39463604269666,-26.789691879988684,-26.855878660841938,-26.79728644552445,-26.828914640961063,-26.89826422751988,-27.09531831359336,-26.299690390499734,-27.34863638479162,-27.36464164838171,-27.070051810217628,-27.893620170036435,-25.997746815258683,-26.088172707078154,-26.43791857935855,-25.93180390227224,-26.00604704835779,-25.955104807379744,-25.02087392322523,-24.29830401798668,-27.050772515091243,-25.230221345745385,-26.84678396298259,-27.92792141816707,-29.001227632520624,-29.21149406712772,-28.510645089846072,-28.60961461564308,-28.53597731817712,-28.982088223543624,-28.604738425209614,-28.420831216652953,-29.143030907222524,-28.554251853649536,-29.314582381346202,-28.60027898618518
282,7,7,ketamine,-27.268063402400056,-26.455211266329414,-26.07020553735331,-26.088064416731132,-23.989640374016204,-27.116660487840743,-26.505209885741216,-26.50708264157968,-27.459592554484043,-26.64760771342089,-27.544479412348256,-27.040238433487655,-27.709026240622862,-27.46306753842218,-27.58447139785667,-27.43299119519403,-26.7607323683086,-27.46173484729645,-27.06291795310074,-27.163216598495932,-27.734970049693388,-27.166995358458006,-28.010440824811152,-28.076608230398936,-26.904840622278584,-27.027152431228416,-27.361189346497017,-27.014899657884452,-27.03773747150699,-27.048498313502638,-25.390404919570717,-25.460196771324895,-26.676033640664144,-26.549687136107554,-27.883362953698423,-27.646881796712748,-29.32433025268977,-29.383590843081656,-29.403504424205945,-28.624435394079985,-28.573008040035894,-29.392918360573507,-29.141189349090915,-29.309235746534174,-29.55557215002463,-29.37606504575885,-29.324775189812332,-28.863814751091407
282,7,8,ketamine,-27.988469675511375,-26.87199699178303,-27.24468429642148,-26.867980406011924,-27.280505925379398,-27.12846128330217,-27.477813208045713,-27.173084672924073,-28.039673220307048,-27.493258079656677,-27.66192507753701,-27.167559051312555,-27.949798329019956,-28.375816451688046,-27.686566160383663,-27.66169956280934,-27.523377061177758,-27.59138355738975,-27.83323845073964,-27.214864933657076,-27.862719766053917,-28.153860985767988,-28.530732244302786,-28.270777019168357,-27.74465770623839,-27.729331158162363,-27.644717795360087,-27.57117590686062,-27.667683379075726,-27.686199011599186,-26.643969056605524,-25.411164085333446,-27.858753702899364,-26.450620144588946,-27.946469399444748,-28.004261224959365,-29.08122802643528,-29.444457260166132,-29.768104613206862,-28.601456685901944,-28.79698425708039,-29.597486146922396,-29.414578617654254,-29.23016015064085,-29.813264424233303,-29.670316751197372,-29.611982789818597,-29.08212218097687
282,7,9,ketamine,-27.876474471637554,-27.040156796449665,-26.82078986947733,-27.279130373261918,-27.127895550450148,-27.716170815298685,-27.54027724696277,-27.266692129716123,-27.34967711852575,-27.530632331748638,-27.35968232536813,-27.610363201669273,-28.48455980876361,-28.10546485941071,-28.147181029319995,-28.26252743250005,-28.390891567108625,-28.499003890840566,-28.120169674962376,-27.888279430192505,-27.94482771101502,-27.502276463503264,-28.16899487389903,-28.1751149845711,-27.74297325717667,-28.109789952275293,-27.753087781738977,-27.7806696487399,-27.77575304481957,-27.675643707504957,-26.088767988741875,-25.91143510945007,-27.571078042438703,-27.0426304439497,-28.74004510067482,-28.510641890193927,-29.27176566400717,-29.65921226117814,-29.55292889764397,-28.703938913751127,-28.744271085442172,-29.640814124938956,-29.070998856057173,-29.09732568071073,-29.474184067511136,-29.4989880880637,-29.65095870467682,-29.013782161740405
282,7,10,ketamine,-26.95554495339039,-27.304151470482402,-26.84774752359529,-26.174355318587892,-26.71959567858543,-26.471441164663695,-27.149059487255865,-26.838432887666084,-27.665694709716256,-27.21681784188893,-28.19286186453324,-26.129317213330864,-27.922139560623933,-27.667653835999538,-28.043444524112125,-27.768376619893584,-28.089566518274093,-27.9718471652344,-28.06062424638135,-27.52629304458283,-28.23847045008301,-27.801898569106058,-28.13561364592432,-27.787156228201166,-27.7848489909301,-27.83335978624945,-27.7845987703136,-27.804891043514395,-27.827651451115795,-27.77628300700222,-26.123750652734707,-26.241420692803203,-27.65200502819893,-27.503638010418417,-28.326000125403,-27.695146687687245,-29.128738369192185,-29.783075823057573,-29.646208268098245,-28.678287213240942,-28.7567411934358,-29.64781704028295,-29.427337988253882,-29.52344063748218,-29.989333271853486,-29.607759395097826,-29.79317118096015,-28.938301173787686
300,3,0,awake,-27.327245492225007,-27.145489933025498,-26.540808343668036,-27.07176849907206,-27.622427243479404,-27.345896471502975,-27.003224869567426,-26.82832634186207,-27.425831381984697,-26.947881303779347,-27.34494480071613,-26.513001547502267,-28.064099184028546,-28.265030122969307,-27.70467901631581,-28.067502425096702,-28.309722380705107,-27.846509105379845,-27.45315962120691,-27.557449240848623,-28.288564585249173,-28.212178748657657,-28.3487622961726,-27.897693633004266,-28.855592317974907,-28.60181715281956,-28.520778980796944,-28.529520856827187,-28.44975614995538,-28.60725031794683,-27.220199391799017,-26.84548065251658,-28.03013209714293,-28.05242841507033,-28.797667552544887,-29.047382752604488,-30.504142020197204,-29.79095335413099,-29.849889204679176,-30.09165082825958,-29.81906391507509,-30.555523068814125,-29.86925901381725,-29.947100813226715,-30.132270371370577,-30.217445329801254,-30.35778611534469,-30.356117101474783
300,3,1,awake,-26.852481376060943,-27.14902155885901,-26.61478230241478,-26.807973625750325,-26.530284790141486,-26.74109007394694,-26.74412426046044,-26.94813021182193,-27.641874774663982,-27.53579643570384,-27.315083414777824,-27.062161649496765,-27.458204585180457,-27.475376746512573,-28.036300768279762,-27.260776899632447,-27.543582167995915,-27.258857854144967,-27.39037455831959,-27.430176253498523,-28.328525216450632,-27.984910595737308,-28.289115450550216,-28.141482421288796,-28.93255116189072,-28.755421935867183,-28.679367743163418,-28.831622899389693,-28.386394542273425,-28.864384961441704,-27.364977652832263,-26.52113335826366,-28.191342724730973,-27.957224036384826,-28.89774483821821,-28.874761983099678,-30.49829204028788,-29.736828943245005,-29.70239932850831,-30.117495606556012,-29.460268361582553,-30.48439519649337,-29.463587923572593,-29.850609501926513,-30.002885656849994,-30.468926962249334,-30.124809752962015,-30.298689506771332
300,3,2,awake,-27.107329878083803,-27.09741248608691,-26.229139789055264,-27.17023723516506,-26.74150012780525,-27.051114246463634,-26.87215665504503,-27.423507977213326,-27.05786717433234,-27.49133345560436,-27.380492103857744,-26.573017876755685,-27.731640653685567,-27.55286587508398,-27.26365217104635,-27.628119946297698,-27.856051797572654,-27.890887449795546,-27.391344373460385,-27.64906510846165,-27.34412948357134,-27.766789382586133,-27.37567512318638,-27.479308411317028,-28.34702779201183,-28.058116125537857,-28.109847231883627,-28.232981202592082,-28.406742598429737,-28.244298275444436,-26.519687838517346,-26.12985987549848,-27.611983793426912,-27.31445339382828,-28.363478643616908,-28.366889063660327,-30.37240239838232,-29.82829997476531,-29.663617050258924,-30.0928184316757,-29.856826563579087,-30.37147771280091,-28.950214267918945,-29.35342496407247,-29.746227421860095,-30.131072628591035,-30.11324992919665,-30.020569178334657
300,3,3,awake,-27.089223325825966,-26.653303916948538,-26.50391217171666,-27.03479594979598,-27.09875780098987,-26.943083440293243,-26.14276062434663,-26.1994707850824,-26.84575910697558,-27.413442860871132,-26.53771400246103,-26.843247904844866,-27.920024574280685,-27.797489179057614,-27.674211883760687,-27.752911410277505,-28.09456894840097,-27.84862684413718,-27.143454894554473,-27.303791899479705,-27.797910235918156,-28.128414707377207,-28.274775959923534,-28.09443262334598,-27.936530132688976,-27.549213878110614,-27.506388759767198,-27.724039414492204,-27.53988558174699,-27.78117059056167,-25.763575518387956,-25.53950289995425,-26.981077612864617,-27.433662105406878,-28.216970421097688,-28.17433929732303,-30.598075920456946,-29.781294819559776,-30.137292178319207,-30.220181433033588,-29.534337302804246,-30.551080462846894,-29.05343787845009,-29.456258672042303,-29.950868623837046,-29.864388374880658,-30.1431901783917,-30.322053622725598
300,3,4,awake,-27.50186464952361,-27.00294576304143,-26.75476671573609,-27.61580979144188,-27.46281752631568,-27.38726115802387,-27.181202065157873,-27.778129873979328,-28.056761449515893,-27.64930222649764,-27.497609737016965,-27.41881718881424,-27.776251629187215,-27.703129268908995,-27.640477135035283,-27.669694528819424,-28.2041387195988,-27.999104153189787,-27.359470198401215,-27.41868366024388,-28.04969215756709,-28.09536452688299,-28.223189072622073,-27.786308860131292,-28.906019079708727,-28.625456348824237,-28.73604820843087,-28.746374785788937,-28.827128028064358,-28.689046012603708,-27.22430684219969,-27.39517369080663,-27.90625094852031,-28.771047689309253,-28.87095697450003,-29.147192818099597,-30.77079795978893,-30.015652584597756,-29.877707078854762,-30.42103862461147,-29.77887228350855,-30.551193393529697,-29.969297102018004,-30.021030725460342,-30.35446952313535,-30.687241241133002,-30.410723619337805,-30.50438626486225
